id,created_at,retweet_count,source,user_id,user_name,user_description,user_follower_count,user_friends_count,user_location,user_verified,user_url,tweet,length_of_tweet
1321732330663243776,2020-10-29 08:35:18,0,Twitter Web App,1001422488486658049,catboy halloween ☆ comms 📌,"peko|she/her|19, #CATBOYTIME
art: https://t.co/WuxZzYNxll",345,259,Hong Kong,False,https://t.co/acmAF7eXsH,just want to be neet but society forces me to contribute :(,59
1321731701819625472,2020-10-29 08:32:48,0,Twitter for Android,1265081263624462338,Karma // Shatakshi is ♥,low-key wanna unexist (she/her),628,187,,False,https://t.co/s4VcCgpngT,"If only it was Shrey instead of Shoaib, everyone would've been happy. Seriously, this rule was set up by the damn c… https://t.co/WCKfq8mvFz",140
1321731682697793537,2020-10-29 08:32:44,0,Twitter Web App,1275442002516013056,浪人,"WW ii veteran (Azad Hind) , Gold Nova II (retd) ,MARCOS ( 🔜) #harkaamdeshkenaam  ""Fortis Fortuna Adiuvat"" ⚔️",46,92,San Andreas,False,,"@ShuchiRecites sure, ill just share it to my Juniors who are preparing for neet !",81
1321731033176289281,2020-10-29 08:30:09,0,Twitter for Android,3850751173,Mahendra Singh,"Cricket, movies and Running. 
Tax and Economic Offences lawyer.  RTs not endorsement.",46,338,New Delhi,False,,@samipmohan Absolutely. The ranking is as per NEET criteria. It doesn't even matter for both of them as both will be classmates. 😅,130
1321731005875716096,2020-10-29 08:30:03,0,SocialFlow,20751449,The Hindu,News feeds from India's National Newspaper,6490559,206,"Chennai, India",True,http://t.co/s1JTQu1K46,"In the light of the doubts cast over the evaluation system of NEET-2020, a former academic writes about why it is i… https://t.co/S6gXAxQ393",140
1321730934744383488,2020-10-29 08:29:46,0,Twitter for iPhone,1286624295012061184,ums🐺,𝘵𝘩𝘪𝘴 𝘢𝘤𝘤𝘰𝘶𝘯𝘵 𝘪𝘴 𝘥𝘦𝘥𝘪𝘤𝘢𝘵𝘦𝘥 𝘵𝘰 ; 스트레이키즈🤍,1348,1543,mulfan —— 03’,False,https://t.co/poFgn4wMlX,@straycell yas we neet it😔,26
1321730907548639232,2020-10-29 08:29:39,0,Twitter for Android,1094035528113160193,david 🏹,"my name is david (he/him) im 22 i write stuff




dm me to buy my chapbook//hit my link to buy my music",415,552,da deep end,False,https://t.co/ZAJ1Mfs0Ic,@percneet Gn Neet,17
1321729991525036032,2020-10-29 08:26:01,0,Twitter Web App,308329253,radha raju,तेन त्यक्तेन भुञ्जीथा...Do not covet possession of others....Rejoice in Giving.. RTs are not always an endorsement,16038,580,,False,,@Cawnporiaah oh sorry that was NEET...deleting the tweet,56
1321729864295047168,2020-10-29 08:25:30,1,Twitter for Android,1318577240066711554,Abhinav Singh,NEET Aspirant,0,17,"Madhya Pradesh, India",False,,@DrRPNishank Sir mere NEET K result mai 15 se 20 marks kam show ho rae hai..  Maine OMR bhi check kar li sir.. Plss help @DrRPNishank,133
1321729742681223169,2020-10-29 08:25:01,0,Twitter Web App,1161911570609217538,Vignesh,"Pardon my Tamil and Autocorrect. நான் கெட்ட வார்த்தை பேசுவேன். பாத்துக்குங்க..‌‌. If you feel I am spamming you, feel free to block me.",112,4,,False,https://t.co/XbTlPgj7IU,@SaveHindus4 @realitycheckind 2019 in TN was not pro congress or pro DMK. It was anti modi and anti-bjp. Do u remem… https://t.co/YPswE35fyM,140
1321728602816172032,2020-10-29 08:20:30,0,Twitter Web App,1297324029502685184,Anvita Singh,,9,23,,False,,@DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia @EduMinOfIndia @PIB_India… https://t.co/iYmpjNBLhQ,135
1321728476974493698,2020-10-29 08:20:00,0,twittbot.net,847203686,C-NEET International,"Labors are the running dog of capitalism. NEET is a lonely warrior. We are the heart and soul of the world's NEET. Comrades, it's the time to unite together.",116,22,In front of my desktop PC,False,https://t.co/ehT83J78eC,It's fun to raise the vegetables. Let's become a gardening NEET!,64
1321728365670387712,2020-10-29 08:19:33,0,Twitter Web App,926307440550907905,andy milonakis gf,🔞🔞 lolifuck vampire 😤⚰ precocious n dogged 💪😇 goredyke adjacent ☣💉 kidwife,213,72,"Sisconsin, USA",False,https://t.co/ixzNVS7pJO,sometimes you are a neet ordering two buckets of kfc and a fanta to eat at 1am and you can monetize it via vore asm… https://t.co/YVOTeO8fnl,140
1321727633588064257,2020-10-29 08:16:39,0,Twitter Web App,1307585274956845056,Monsieur le Baron,"Welcome to McComrades, today we have 2 for $5 Big Marx. I'm Lovin' It, Comrade.
Monarcho-Communist, read my brainings: https://t.co/xpDuPwFRe3",276,215,"mars, the red planet",False,https://t.co/9qE2eI3fA6,"@acczibit https://t.co/mKcaGuD7ej
An example of spook grooming. The parents are basically like ""are you winnin' son… https://t.co/6BpoM57HGV",140
1321727157849088005,2020-10-29 08:14:45,5,Twitter for Android,97847770,Vivek pandey,"Social & Political Activist • Whistleblower •NEET issues expert •
MBBS • YouTuber: • Intrested In Law & Anceint India History • Writer • Teacher • RTI Activist",3858,138,India,False,https://t.co/joU8IkfT6l,"This is old post,
This year lakhs of students tried to talk to you about their problems in exams. Like postponement… https://t.co/8S2GqXr2Kb",140
1321727147933794304,2020-10-29 08:14:43,0,Twitter for Android,804555141991071744,Aadil nabi mir,"every part of my body ,every drop of my blood is to serve humanity
i believe in the fact that humanity pays in long run 
#SHOW HUMANITY #SHARE LOVE",5,159,Kashmir,False,,@DrRPNishank When will NEET 2021 Happen please answer,53
1321726932522688513,2020-10-29 08:13:51,0,Periscope,1081536654530220032,DKS Academy-Live,,16,14,,False,,Live Meeting with Prof. Dilip Kumar@ NEET 2020 Counselling Procedure ( Revise) https://t.co/N9hjUhvDor,102
1321726787206877184,2020-10-29 08:13:17,0,Twitter Web App,522014262,Rao IIT Academy,"Leading Coaching Institute for preparation of IIT JEE Main & Advanced, AIIMS & NEET, Boards, KVPY, NTSE & Olympiads for Std 6th to 12th.",264,120,"Mumbai, India",False,http://t.co/hn4exE5w46,"Rao Live Launching ONE TO ONE Online Interactive Courses for JEE, NEET, Boards, Pre-Foundation. Most effective Teac… https://t.co/L0INcCBPMe",140
1321726582566780929,2020-10-29 08:12:28,0,Twitter for Android,1138354030004936704,Anil Jain,Anil Jain pharmacist samvad data jagruk Janta network,0,15,"Jaipur, India",False,,@ashokgehlot51 Neet 2021 exam ka latest update  kya h,53
1321726578892566528,2020-10-29 08:12:27,0,Twitter for iPhone,3239785609,Dr.Ajay Mohan,"Surgeon from AIIMS Delhi ,Author of Best sellers (NEET/AIIMS), Social Activist, Representative of RDA AIIMS",2120,297,"New Delhi, India",False,https://t.co/bjpvXfkyme,"Video simplifying NEET Counseling procedures 

https://t.co/u2UUsZ3Qks",70
1321726411611144192,2020-10-29 08:11:47,0,Twitter for iPhone,1291490397978365952,Alice❄️,she/her | 16 | taken by @just_a_goos2 | vent account: @Al1celocked | dms open | i love rem,465,343,,False,,It’s tough being a NEET ngl,27
1321725846579679233,2020-10-29 08:09:32,0,Instagram,211422618,M S LAKRA,PHYSICS MADE EASY https://t.co/t39m1AmOCB,510,1775,"kota, rajasthan,india",False,https://t.co/npDSUFau0k,GENETIC FOR NEET AND AIIMS https://t.co/k0ww5b6K8F,50
1321725391145439237,2020-10-29 08:07:44,0,Twitter for Android,890568127716757508,bean yoda,use the Force Harry - Obama Bin Kenobi,1,32,,False,,@m4d0t5uki Dafuq is a neet?,27
1321725268713590786,2020-10-29 08:07:15,1,Twitter for Android,1087893234800574464,Shaheen Group of Institutions,Official Twitter handle of Shaheen Group of Institutions,547,41,"Bidar, India",False,https://t.co/KwyjtTazQu,We are happy to announce that 400+ Students are expected to get free government MBBS Seats from a Single Campus (Bi… https://t.co/TqrVOpoKA6,140
1321724952991703041,2020-10-29 08:05:59,0,Twitter for Android,1784468444,☀️🌲,"Diversity, liberty, equality. Choose one.",358,377,Hyperborea,False,,@watchdogsgame London has already fallen,40
1321724587713781763,2020-10-29 08:04:32,0,Twitter for Android,959650734118719490,Davood.,"IAS Aspirant. | I will rule the world, just let me finish the one more line of code.| Politics, coding at @ilovecodingorg , Culture. #WERESISTS.",74,211,,False,https://t.co/JOtLNfrZ2y,"JEE exam topper has been arrested for using proxy to cheat in exam. 
https://t.co/ftBbgs1hrW
#JEE #NEET #nta #arrested",118
1321723725922750464,2020-10-29 08:01:07,2,Twitter for Android,116356889,Oxomiya Jiyori 🇮🇳,"Honoured to be followed by PM Narendra Modi ji. Nationalist from Assam, #IndiaFirst, Activist, Writer, Analyst, Defence. Allergic to Ittar. No personal question",46306,43,,False,,Yogi Adityanath asks chief secretary to write to NTA asking for Akanksha Singh to be declared topper with Soyeb Aft… https://t.co/TVtWD2k9NV,140
1321723614991929345,2020-10-29 08:00:40,0,Instagram,211422618,M S LAKRA,PHYSICS MADE EASY https://t.co/t39m1AmOCB,510,1775,"kota, rajasthan,india",False,https://t.co/npDSUFau0k,"ELECTROCHEMISTRY FOR IIT JEE MAINS AND ADVANCE AND NEET AIIMS
lakra02390239@gmail.com https://t.co/jYS3JMhLoP",109
1321723448658259969,2020-10-29 08:00:01,102,TweetDeck,74980737,OpIndia.com,"News and opinions website, bringing the right side of India to you.",470719,128,New Delhi,True,https://t.co/61RZ89DYwJ,Yogi Adityanath asks chief secretary to write to NTA asking for Akanksha Singh to be declared topper with Soyeb Aft… https://t.co/duyCJ56YxT,140
1321723141853376512,2020-10-29 07:58:48,0,Twitter for Android,1213760063950577666,siva kumar,my life is my brother,72,81,,False,,"Hello friends
 I have the small doubt that
When the exam of neet 2021 ? 
@narendramodi #postponecaexams #hrdminister @hrdminister",129
1321722961125019650,2020-10-29 07:58:05,0,Twitter Web App,2326524182,Beal McGrewer,"~♥†ಠ_ಠ†♥~I'm a loyal lewd nerd. #OpenDMs Talk to me anytime, anywhere. ~♥†ಠ_ಠ†♥~ Discord: McGrewer#1531",276,415,"Tucson, AZ",False,https://t.co/wTWt0fGrsC,"I like to think I'm a bit better than a typical NEET, but I'm basically a NEET, aren't I? I can't have homeless be… https://t.co/Im1YCQaJNH",139
1321722571201650688,2020-10-29 07:56:32,0,IFTTT,1008339212351909888,Eduport,INDIA's NO.1 EDUCATIONAL PORTAL,349,1,,False,https://t.co/ZJTNay7Lwt,"AFMC MBBS 2020: Application Form (Started), Dates, Eligibility Criteria https://t.co/o6z880zcjo

AFMC MBBS 2020 Reg… https://t.co/2a7pd2EHUS",140
1321722535944347648,2020-10-29 07:56:23,0,IFTTT,1008339212351909888,Eduport,INDIA's NO.1 EDUCATIONAL PORTAL,349,1,,False,https://t.co/ZJTNay7Lwt,"AIIMS MBBS 2020: Application Form, Eligibility Criteria, Exam Dates https://t.co/o3dcylmk9H

AIIMS MBBS 2020 exam h… https://t.co/DF2X2fvEvq",140
1321722511260868608,2020-10-29 07:56:17,0,IFTTT,1008339212351909888,Eduport,INDIA's NO.1 EDUCATIONAL PORTAL,349,1,,False,https://t.co/ZJTNay7Lwt,"NEET 2020: Counselling (Started), Result, Merit List, Cut Off https://t.co/YvvYIvebkO

NEET 2020 Counselling has be… https://t.co/7xDgN1ytlV",140
1321722503534911488,2020-10-29 07:56:15,0,IFTTT,1008339212351909888,Eduport,INDIA's NO.1 EDUCATIONAL PORTAL,349,1,,False,https://t.co/ZJTNay7Lwt,"NEET 2020 Counselling (Started) – Check MCC NEET UG Counselling https://t.co/XSowvx2GO3

NEET 2020 Counselling has… https://t.co/MKHdl2Jzj6",139
1321721886187745280,2020-10-29 07:53:48,0,Twitter for iPhone,722380542549725188,Medicina Interna,Morsmordre...!,685,570,The Marauders Map,False,,"Statement is strong. But will this prevail in our fight in NEET SS? Let’s see. 
#noreservationinneetss https://t.co/JBl7Q116cb",126
1321721844131536896,2020-10-29 07:53:38,0,Twitter Web App,212484892,"100 % FOLLOW BACK,NO ABUSE LEST AM MORE ABUSIVE",,427,803,India,False,,@timesofindia @IndiaToday @ndtv @abpnewshindi @ndtvindia @IndianExpress @EduMinOfIndia @Minister_Edu @DrRPNishank S… https://t.co/Xwp2I3nvlP,140
1321721337551859713,2020-10-29 07:51:37,0,TweetDeck,2264849412,The Logical Indian,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",87570,2060,India,True,https://t.co/EFvW00maHj,"In NEET 2020, two people Soyeb Aftab and Akanksha Singh scored 720 out of 720. Now, out of the four NEET tie breake… https://t.co/q3wUfG2K4o",140
1321721301711515648,2020-10-29 07:51:29,0,TweetDeck,2264849412,The Logical Indian,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",87570,2060,India,True,https://t.co/EFvW00maHj,"This announcement came, a day after the CM met Akanksha to congratulate her on getting 100  per cent in NEET exams.",115
1321720789826228230,2020-10-29 07:49:27,0,Twitter for Android,287026955,Lest we forget,My passion - Marketing and social commentary (people at heart),201,187,,False,,"@MohauHlonyana @Kels18area Leader surely you mean - tax optimisation😂😁. ""Avoidin tax"" is illegal. Good news is you… https://t.co/RbeJS9ylXQ",139
1321720623454851072,2020-10-29 07:48:47,1,Twitter Web App,1111214076024274944,IITP,,49,121,,False,,We are glad to inform you that #ENTRANCEMASTERS has been awarded as Top Coaching Institute in #NEET &amp; #IITPK has be… https://t.co/vdCrJl0tJq,144
1321720113549045760,2020-10-29 07:46:46,0,Twitter for iPhone,614203206,Stay@happy,I am here to avoid my friends on Facebook. Not a Social Media Expert. Nationalist and Modi Ji’s Fan.,1230,447,Dreams,False,,UP CM Yogi directed officials to approach National Testing Agency (NTA) for declaring Akanksha Singh as the topper… https://t.co/MGI4Iey6F5,139
1321719847143665664,2020-10-29 07:45:42,0,Twitter for Android,1261204995430477824,Varuniac ♡,"◦•◉✿ Tum jahan miloge, Jana wahi tak hai ✿◉•◦",227,168,In Dreams with VD,False,https://t.co/a2gxdldzK8,@ShuchiRecites Yes but Neet 2022,32
1321719778671763456,2020-10-29 07:45:26,0,"Cheap Bots, Done Quick!",778305113316143104,LNTitles,,33,0,,False,,My cute mom can't be a NEET!,28
1321719641597599745,2020-10-29 07:44:53,0,Twitter Web App,1318477040547287040,CollegeClue,Study Abroad Platform,3,7,New Delhi,False,https://t.co/QS37ABF9q4,"Dear Students 
We can take admission without NEET in selected universities at Collegeclue:- 

For more info:
Call 📞… https://t.co/EZSEx0pWha",140
1321718898891218944,2020-10-29 07:41:56,0,Twitter Web App,1255417178691645440,Madras MOHANDAS,"Out of Box Thinker, Social Architect, Helping Hand to Society, INDIAN with Global Outlook, Madrasi.",7,190,600028,False,,"@sumanthraman JEE proxy after NEET proxy, which is still in investigation. What a country / people.",99
1321718447789600769,2020-10-29 07:40:08,0,Twitter Web App,1273981217625583618,Vidyamandir Classes Chennai,"Vidyamandir Classes Chennai , is one of the trusted brands for preparation of IIT-JEE with disciplined teaching methodology & high level of student satisfaction",5,3,Chennai,False,https://t.co/HgQadtIB0G,"Tag a friend who is a #JEE / #NEET Aspirant who needs to register for #VIQ, the biggest intellect quest of the year… https://t.co/elRbWiw4nd",140
1321717910956503040,2020-10-29 07:38:00,0,Twitter for Android,1301476811772026882,Amit Tiwari,"Passionate about Orthodontics
Will notice your smile 
Hates malocclusion",3,42,,False,,@frustayadoctor 😂😂😂just saw a 1st year pg(with some 20000 rank in neet)  nibbi story on insta flaunting fake opd ca… https://t.co/jF2ploKc7z,140
1321717498736123905,2020-10-29 07:36:22,0,Twitter for Android,1293231814291595264,Hardik Agarwal,,7,2,,False,,"@GouravMutneja Because we are professionals and have to study.

It doesn't mean exams should be held without any pr… https://t.co/YO8QhILvoJ",140
1321717348139782145,2020-10-29 07:35:46,0,Instagram,211422618,M S LAKRA,PHYSICS MADE EASY https://t.co/t39m1AmOCB,510,1775,"kota, rajasthan,india",False,https://t.co/npDSUFau0k,"MATTER WAVE FOR IIT JEE MAINS AND ADVANCE AND NEET AIIMS
lakra02390239@gmail.com https://t.co/4u7K6lHdK0",104
1321717262399664131,2020-10-29 07:35:26,0,Twitter Web App,3925785374,カツ!!,"Umu, I like anime , manga, game, tokusatsu, making scribble and random things",60,138,Moe Island ,False,https://t.co/jk7ilH43PS,@neet_ryu Thanks,16
1321716981947535361,2020-10-29 07:34:19,0,Twitter for iPhone,1204690078049521666,𝒘𝒆𝒚𝒏 ᵕ̈ ʜᴏᴍᴇ⨟ʀᴜɴ,"╰─ - ̗̀♡ ✎ #WONHAO: 𝐣𝐮𝐬𝐭 𝐛𝐞 𝐲𝐨𝐮𝐫𝐬𝐞𝐥𝐟, 𝐰𝐡𝐚𝐭 𝐚𝐫𝐞 𝐲𝐨𝐮 𝐬𝐨 𝐰𝐨𝐫𝐫𝐢𝐞𝐝 𝐚𝐛𝐨𝐮𝐭 * ˚ ✦ enfj-t • est '02 • 💎∞",463,966,🇵🇭//dvo • she/her,False,,@eternitaeree bibi rika fighting!!!! msg lang if u neet help😉❤️,63
1321716175735193600,2020-10-29 07:31:07,0,Twitter Web App,1284972437134700545,Massive Mage,"THE fat shitposter extraordinaire || 🔞, minors do not interact || he/him",549,383,your local blob gf's navel,False,,"especially if it's shit like cystic acne like what the fuck buddy

i might be into room-filling slobs that cause gl… https://t.co/W1tCQgGoKc",140
1321716002774683651,2020-10-29 07:30:26,0,Twitter for Android,1315172895811727361,Chetan,,3,89,,False,,@Ahmedshabbir20 hmmm... now u know y they were agst NEET.,57
1321715637035528192,2020-10-29 07:28:58,0,Twitter Web App,1257256819195551744,DLM|🖤🤍💜|HERini isnt studyn' anytime soon so she,just here to olar ||-//,264,242,nadu theru,False,https://t.co/kqZ4iCLW7Q,"this is bigotry! he's older than her, and that's how neet tie-breaker ranking works https://t.co/0wWpAiAbK5",107
1321715514436014080,2020-10-29 07:28:29,1,Twitter Web App,1296404389075144705,Manisha Kondla,,67,212,,False,,"Assam MBBS Fees-2020 https://t.co/RbVWWXzENd 
For more info visit our website and check all the details, It is very… https://t.co/Fu9tDk8cwS",140
1321715175724998656,2020-10-29 07:27:08,0,Twitter Web App,1294106031522369536,Indra Hatpins,"aspiring author/poet. first and foremost, I'm a rational and then a human.",60,129,,False,,@Chauhan10A @vivekagnihotri it's been the logic of NEET since it started.same logic applies to all competitive exam… https://t.co/2H009vk72V,140
1321715142502031363,2020-10-29 07:27:00,0,Twitter for Android,1250012193065766918,Damla,,1222,1102,,False,https://t.co/cyy8YJy0c2,@vevoDuman Neet..,17
1321715051082903553,2020-10-29 07:26:39,0,Twitter Web App,1283215202826113024,Soni's study,"Believe in yourself🤞🤞#would be teacher#
Here you get the series of cdp for preparation of ctet &all state tets
.For more videos plz visit my you tube channel",0,18,,False,https://t.co/pIi3esI0gC,"@CMOPb 
 #askcaptain 
Sir m ett 2nd year di student ha...jina de exam sept.vich ho jande h but ess wari Oct. v jaan… https://t.co/9zxNShSsmo",140
1321714947114504192,2020-10-29 07:26:14,0,Twitter for Android,1236320762480324609,Shuchi Saxena 🦁,DRDO aspirant 🇮🇳 • Poet and Quotes Creator ✍🏻 • Hrithik Roshan's admirer 🤗 • Sanatan Dharm 🕉️ • Maturity is to realize that everywhere is Politics 🙂,1041,495,Official Father of Pakistan,False,https://t.co/R7s8qVjeVz,@imabi25 I need to share YT link to all NEET aspirations. This channel is made for NEET aspirants. I want to know i… https://t.co/QMBH5s4kP8,140
1321714631635730432,2020-10-29 07:24:59,0,Twitter Web App,1257569594006548480,Harini Mehrotra,"Student, Taken drop to prep for JEE and NEET",2,6,,False,,"@ANINewsUP #NEET To all those stating that Aakansha must be given first rank because she’s younger, that is not tru… https://t.co/f7voPOgInP",140
1321714613877006337,2020-10-29 07:24:54,6,Twitter for Android,97847770,Vivek pandey,"Social & Political Activist • Whistleblower •NEET issues expert •
MBBS • YouTuber: • Intrested In Law & Anceint India History • Writer • Teacher • RTI Activist",3858,138,India,False,https://t.co/joU8IkfT6l,"◆In #NEET one new scam is going on that is #MBBS pre seat booking
A/C to your marks you will get different packages… https://t.co/nliZJLDomz",140
1321714343931568128,2020-10-29 07:23:50,0,Twitter Web App,1103684327987007488,Shahil Ahmed,"NEET Aspirant. I express here whatever I honestly feel. Views personal.

Link to my Instagram:",161,176,,False,https://t.co/Lt7al1PTvI,"@himantabiswa sir, it has already been more than 10 days the #NEET results have been declared. When will DME releas… https://t.co/wt0WdWbdlZ",140
1321714184057364480,2020-10-29 07:23:12,0,Twitter for Android,1290172837102157824,a_collection_of_cell,"I’m just a boy, standing in front of the world, asking you to follow me🙋‍♂️",4,22,"रांची, भारत",False,,ME n my BOYS Discussing that we will go to the principal office to ask for a game period😹… https://t.co/icqZAKN6vL,114
1321713949767880705,2020-10-29 07:22:16,0,Twitter for Android,1248087864912404480,News about News on fake News by News,"⚕ 😷 ⚕
Old account suspended
⛑️👷🌡️💉💊🕉️✡️☸️🔆🔅➕🇮🇳
Expect rude replies",264,411,,False,,"@Dr_Me_Shi Hu MR chu
🤣 🤣 🤣
Neet not possible",44
1321713782507229189,2020-10-29 07:21:36,0,Twitter for Android,971660496003723265,Venkatesh,,187,239,Bengaluru.,False,,@Sagar4BJP He is following your https://t.co/bXWIUANvwr OBC people have no guts to question Mody on OBC reservation… https://t.co/uzxAh4ek5H,140
1321713650768334849,2020-10-29 07:21:05,0,Twitter for Android,1236358058089025536,Harry sidhu,a simple boy who is fun loving.! dost @adbhut_pri,3866,2572,Jatt.Punjab.toh🍷,False,,@neet__gill thnx rehn do bs party kr dena🤧👌,43
1321713301147901954,2020-10-29 07:19:41,0,Twitter for Android,1281490032948244480,Parneet,Trust on sirf WAHEGURU!!❤💯,505,412,Dil vich❤🤓,False,,@noobwritter Dvage dvage..sare twitterpur ch ladu vandne..jdo 1000 hoge😂😹❤,74
1321713214246191105,2020-10-29 07:19:21,4,Twitter for Android,1236320762480324609,Shuchi Saxena 🦁,DRDO aspirant 🇮🇳 • Poet and Quotes Creator ✍🏻 • Hrithik Roshan's admirer 🤗 • Sanatan Dharm 🕉️ • Maturity is to realize that everywhere is Politics 🙂,1041,495,Official Father of Pakistan,False,https://t.co/R7s8qVjeVz,Is there any NEET aspirant in Friend list? #NEET #AIIMS Please #CommentBelow https://t.co/UIyCALgHLJ,100
1321713134046912512,2020-10-29 07:19:02,0,Twitter for Android,1281490032948244480,Parneet,Trust on sirf WAHEGURU!!❤💯,505,412,Dil vich❤🤓,False,,@harryyysingh Thnks g❤☺,23
1321713044901163008,2020-10-29 07:18:40,0,Twitter Web App,967398012019466240,Vidyapeeth Academy,Vidyapeeth IIT Academy is Premier Institute For IIT JEE (Main & Advanced)/KVPY/OPYMPIAD/NTSE,28,156,"Vidyapeeth Academy is premier JEE ( Mains & Advance), Pre Medical (NEET/AIIMS).",False,https://t.co/QFiZ9cWnJO,"Dear IIT/JEE/NEET Aspirants
#Vidyapeethacademy Mental Aptitude Test, Join DREAM-40, A Zero Fee Classroom Program fo… https://t.co/vunWS4UvpY",140
1321712454477307904,2020-10-29 07:16:20,0,Twitter for Android,971660496003723265,Venkatesh,,187,239,Bengaluru.,False,,"@RaghunandanraoM @bandisanjay_bjp @BJP4Telangana @Arvindharmapuri 
@apjithender 
@aruna_dk 
@Yendala4BJP… https://t.co/3fqIcEJGu6",129
1321712093951795202,2020-10-29 07:14:54,0,Twitter Web App,1230462615526100997,Excellence Educare,"We help students fulfill their dreams of becoming engineers & doctors by providing quality education
Call @8898291212 For Free Demo Lecture
IIT-JEE, NEET Tutor.",26,22,India,False,https://t.co/IsZshuZ51O,"@excellence_edu
👉Follow on Instagram and FB
🏫Start preparation for JEE and NEET with Excellence Educare.
Private 1… https://t.co/ewQVrWkji3",139
1321711776635871232,2020-10-29 07:13:38,0,Twitter Web App,1184378530240462848,JK Fact,https://t.co/d4e4KUjjAI,210,219,Jammu,False,https://t.co/wAPxdqbjrk,"NEET toppers and young writers felicitated by Pulwama administration

For More Read : 
https://t.co/9QI4o817FP… https://t.co/f8hekVcft7",135
1321711456946069506,2020-10-29 07:12:22,0,Twitter Web App,1265633383989772288,Ravi Ranjan Singh,Be a good human being,14,5,,False,,"What is this?
we want answer and fair exam for NEET/JEE
@narendramodi 
@DG_NTA 
@DrRPNishank 
@anubha1812 https://t.co/VbbOTw8Qxm",129
1321711377552183296,2020-10-29 07:12:03,2,Twitter for Android,1158445617271775232,dani,"Vent Account
They/Them",135,88,,False,https://t.co/KWKPIJUIbz,All this talk of blondes just reminds me of Cerea being introduced to video games where she can be a hero without d… https://t.co/Wv3bfqtp5T,140
1321711162199699456,2020-10-29 07:11:11,0,Twitter for Android,1212264236061097984,gurii_mehra,sometimes all it takes is one ardaas to change everything 🖤🙏🏻 insta :- https://t.co/55xHmTxckG,72,356,"Kapurthala, India",False,,@neet__gill Congrats 🎉,22
1321711153806860288,2020-10-29 07:11:09,0,Twitter Web App,735362930628268033,Bhakt babu,"All I want to say is that
They don't really care about us
Religion: because thinking is hard

Ignorance is bliss
i am panauti",79,392,,False,,@Delhi_Sarcasm yr kya hi bole inko. ye to NEET jihad rokne ko yudh shuru krre hai. Kuch dino mein yogi ji Breathe J… https://t.co/82lsScWWmZ,140
1321711152120819712,2020-10-29 07:11:09,0,Twitter for Android,971660496003723265,Venkatesh,,187,239,Bengaluru.,False,,@krishanKTRS @BjpAchary @KTRTRS @swachhhyd @HiHyderabad @MPsantoshtrs @BTR_KTR @KonathamDileep @RaoKavitha… https://t.co/JxJxpqjwN4,131
1321710867004583936,2020-10-29 07:10:01,0,Twitter for Android,59752324,Farogh Ahmad,"Another Human to the World, Indian to the Nation, Brother to my Siblings, Child to my Parents, Friend to my Friends, Employee to the Company. Useful to no one!!",605,5001,"In your heart, I hope",False,https://t.co/DQTpNHyIz9,UP CM Yogi Adityanath felicitates UP NEET topper Akanksha Singh - Times of India https://t.co/3A8b9204uG,104
1321710825921531905,2020-10-29 07:09:51,0,Twitter Web App,1323118009,Blast,"Game Sound Designer, streamer and cello player.
I'm also a fan of middleware and VFX
#audio #gameaudio #sounddesign",120,422,"Montpellier, France",False,https://t.co/E1b1VtDJM1,"@AlexBarnhartMA @markkilborn neet stuff, good job. (hydra FTW)",62
1321710641871163392,2020-10-29 07:09:07,0,Twitter Web App,1233756856537042944,IFLUX IIT & Medical Academy,"Personalized & Interactive learning experience
Class VII to XII, Foundation, IITJEE & NEET
🀄Coach 📇Mentor
Call 8976678193
Visit https://t.co/W9nAd57sOJ",309,1460,India,False,https://t.co/9EHMkqS10w,"@ifluxeducare
👉Follow on Instagram and FB
Start preparation for JEE and NEET with IFLUX IIT and Medical Academy
Onl… https://t.co/Qx4ubPvfBN",140
1321710539899236357,2020-10-29 07:08:43,0,Twitter for Android,1184839983955210240,_Human,,5150,266,Lynchistan,False,,"This is a Tie Breaking rule.
More than 300 Students Score Same marks in Neet, and Yogi want's to give all of them S… https://t.co/3YGFDT2Wxh",140
1321710049786408960,2020-10-29 07:06:46,0,Twitter for iPhone,1307020740772806656,aatam shah,Astronomy                                       Medical                                           Science,6,83,,False,,"Wait just read that stuff. Because of her whole counselling process was postponed.
By @RVCJ_FB… https://t.co/vXL3McadrT",119
1321710049400553472,2020-10-29 07:06:46,0,Twitter for Android,899931137232969729,Hindol Chakraborty,"Widen your imagination, become an artist || History and Astrophysics obsessed || My tweets are only my personal views",65,487,"Chinsurah, Hoogly, West Bengal",False,https://t.co/2DkOhgOYe3,"@i_ujjwaljha @vivekagnihotri Either declare both of the NEET aspirants as AIR 1 or else don't 
They aren't scientis… https://t.co/9U7FojSjdW",140
1321709796362313730,2020-10-29 07:05:46,0,Twitter for Android,219619236,Boopalan Kanniah,"Believes in genuineness, reliability and honesty",12,15,"Chennai, India",False,,"We are indefinitely waiting for this counseling to happen, after NEET results",77
